epoch,classification_loss,alignment_or_domain_loss,mean_source_val_f1
1,1549.1002641506652,31711.140269388372,0.03571583627333539
2,40.59082803970728,47.560605729747024,0.06319841551249608
3,5.776132746639415,9.672249015579876,0.022679951096904627
4,8.26861212701879,12.319162561343266,0.055382306793815
5,14.31061477233202,20.486584182478424,0.022679951096904627
6,15.196324289354504,18.210084666044285,0.03623650247817156
7,19.82986747709095,22.16263659336628,0.030358093320946022
